MonthYear,GPI,event_count_10,event_count_11,event_count_12,event_count_13,event_count_14,event_count_15,event_count_16,event_count_17,event_count_18,event_count_19,event_count_20,event_count_21,event_count_22,event_count_23,event_count_24,event_count_25,event_count_26,event_count_27,event_count_28,event_count_30,event_count_31,event_count_32,event_count_33,event_count_34,event_count_35,event_count_36,event_count_37,event_count_39,event_count_40,event_count_41,event_count_42,event_count_43,event_count_44,event_count_45,event_count_46,event_count_50,event_count_51,event_count_52,event_count_53,event_count_54,event_count_55,event_count_56,event_count_57,event_count_60,event_count_61,event_count_62,event_count_63,event_count_64,event_count_70,event_count_71,event_count_72,event_count_73,event_count_74,event_count_75,event_count_80,event_count_81,event_count_82,event_count_83,event_count_84,event_count_85,event_count_86,event_count_87,event_count_90,event_count_91,event_count_92,event_count_93,event_count_94,event_count_100,event_count_101,event_count_103,event_count_104,event_count_105,event_count_106,event_count_107,event_count_110,event_count_111,event_count_112,event_count_113,event_count_114,event_count_115,event_count_116,event_count_120,event_count_121,event_count_122,event_count_123,event_count_124,event_count_125,event_count_127,event_count_128,event_count_129,event_count_130,event_count_131,event_count_133,event_count_134,event_count_137,event_count_138,event_count_139,event_count_140,event_count_141,event_count_142,event_count_143,event_count_144,event_count_145,event_count_150,event_count_151,event_count_152,event_count_153,event_count_154,event_count_160,event_count_161,event_count_162,event_count_163,event_count_164,event_count_166,event_count_170,event_count_171,event_count_172,event_count_173,event_count_174,event_count_175,event_count_180,event_count_181,event_count_182,event_count_183,event_count_185,event_count_186,event_count_190,event_count_191,event_count_192,event_count_193,event_count_194,event_count_195,event_count_202
201602,1.869,50,0.0,10.0,15.0,3.0,1.0,1.0,1.0,0.0,0.0,48,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,0.0,1.0,0.0,0.0,1.0,42.0,0.0,0.0,32.0,0.0,96,76,6.0,0.0,25.0,2.0,57,0.0,0.0,1.0,1.0,0.0,12.0,4.0,11.0,0.0,0.0,0.0,5.0,18.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,15.0,0.0,0.0,2.0,27.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,4.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,4.0,0.0,0.0,0.0,1.0,28.0,14.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,37.0,3.0,2.0,8.0,0.0,0.0,0.0
201603,1.866,181,3.0,10.0,18.0,10.0,0.0,1.0,6.0,0.0,0.0,40,1.0,2.0,3.0,0.0,0.0,8.0,0.0,0.0,10.0,1.0,0.0,4.0,0.0,0.0,60.0,0.0,0.0,41.0,2.0,132,111,0.0,0.0,19.0,12.0,48,0.0,11.0,0.0,0.0,0.0,7.0,1.0,10.0,3.0,2.0,0.0,13.0,13.0,1.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,10.0,0.0,4.0,6.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,21.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,59.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,10.0,2.0,0.0,0.0,1.0
201604,1.87,120,7.0,26.0,8.0,7.0,5.0,1.0,1.0,0.0,0.0,45,0.0,0.0,3.0,0.0,4.0,2.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,80.0,0.0,0.0,101.0,5.0,109,102,0.0,0.0,2.0,9.0,28,1.0,0.0,0.0,4.0,0.0,15.0,49.0,9.0,0.0,0.0,0.0,10.0,16.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,79.0,9.0,0.0,0.0,6.0,28.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,17.0,0.0,0.0,2.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,4.0,2.0,0.0,0.0,3.0,4.0,11.0,0.0,0.0,4.0,2.0,8.0,0.0,0.0,1.0,11.0,0.0,1.0,8.0,0.0,1.0,0.0
201605,1.874,76,0.0,7.0,11.0,0.0,0.0,6.0,7.0,0.0,0.0,55,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,8.0,0.0,1.0,59.0,0.0,0.0,63.0,0.0,90,90,0.0,0.0,16.0,10.0,38,1.0,0.0,0.0,0.0,0.0,5.0,9.0,27.0,4.0,1.0,0.0,10.0,21.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,3.0,14.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,3.0,3.0,0.0,2.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,28.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,32.0,2.0,2.0,5.0,0.0,0.0,0.0
201606,1.8780000000000001,154,0.0,15.0,17.0,8.0,2.0,1.0,45.0,1.0,0.0,72,3.0,1.0,3.0,0.0,1.0,6.0,0.0,0.0,16.0,3.0,1.0,5.0,0.0,3.0,65.0,0.0,2.0,90.0,3.0,145,132,0.0,2.0,32.0,18.0,106,0.0,0.0,0.0,4.0,0.0,9.0,18.0,19.0,1.0,1.0,0.0,18.0,62.0,7.0,5.0,0.0,0.0,12.0,0.0,0.0,5.0,19.0,0.0,1.0,8.0,144.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,53.0,11.0,0.0,0.0,1.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,18.0,0.0,0.0,4.0,0.0,15.0,1.0,0.0,0.0,33.0,1.0,1.0,11.0,0.0,0.0,0.0
201607,1.882,135,0.0,16.0,38.0,3.0,1.0,0.0,13.0,0.0,0.0,54,2.0,12.0,4.0,0.0,1.0,3.0,0.0,0.0,22.0,2.0,0.0,2.0,0.0,0.0,35.0,0.0,0.0,54.0,2.0,120,121,9.0,0.0,23.0,3.0,65,3.0,0.0,0.0,0.0,0.0,8.0,14.0,6.0,0.0,0.0,0.0,11.0,16.0,0.0,14.0,0.0,0.0,11.0,1.0,0.0,4.0,11.0,0.0,0.0,5.0,39.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,18.0,9.0,0.0,3.0,0.0,0.0,17.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,30.0,1.0,17.0,3.0,0.0,0.0,0.0
201608,1.886,63,0.0,13.0,8.0,4.0,0.0,1.0,4.0,0.0,0.0,42,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,3.0,47.0,0.0,0.0,62.0,4.0,68,56,0.0,1.0,8.0,1.0,64,0.0,0.0,0.0,2.0,1.0,30.0,11.0,8.0,0.0,1.0,0.0,6.0,9.0,0.0,8.0,0.0,0.0,7.0,1.0,0.0,1.0,6.0,0.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,10.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,22.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,84.0,0.0,5.0,0.0,0.0,0.0,3.0
201609,1.89,101,1.0,10.0,19.0,12.0,2.0,0.0,1.0,0.0,0.0,58,0.0,0.0,8.0,0.0,1.0,0.0,1.0,1.0,12.0,5.0,0.0,5.0,0.0,0.0,73.0,0.0,0.0,54.0,2.0,158,151,0.0,0.0,24.0,7.0,82,0.0,0.0,3.0,0.0,0.0,17.0,24.0,10.0,2.0,1.0,0.0,19.0,27.0,0.0,13.0,0.0,0.0,24.0,0.0,0.0,5.0,35.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,2.0,0.0,0.0,0.0,18.0,18.0,16.0,0.0,3.0,0.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,12.0,27.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,39.0,1.0,4.0,6.0,1.0,0.0,0.0
201610,1.894,94,18.0,33.0,23.0,4.0,0.0,9.0,8.0,3.0,0.0,56,0.0,11.0,4.0,0.0,1.0,3.0,0.0,0.0,20.0,2.0,4.0,2.0,0.0,0.0,49.0,0.0,0.0,73.0,0.0,149,145,1.0,1.0,29.0,8.0,79,1.0,5.0,0.0,0.0,0.0,21.0,14.0,24.0,1.0,0.0,0.0,4.0,27.0,0.0,20.0,0.0,0.0,8.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0
201611,1.898,146,3.0,27.0,28.0,3.0,5.0,1.0,32.0,33.0,0.0,47,3.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,234.0,5.0,7.0,9.0,0.0,0.0,191.0,0.0,0.0,241.0,0.0,411,427,3.0,23.0,94.0,26.0,162,0.0,0.0,0.0,0.0,0.0,46.0,13.0,19.0,3.0,1.0,0.0,39.0,33.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,3.0,8.0,0.0,1.0,12.0,20.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,23.0,8.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,21.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,2.0,0.0,0.0,0.0
201612,1.902,121,0.0,40.0,17.0,8.0,0.0,0.0,0.0,0.0,2.0,83,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,18.0,3.0,0.0,14.0,0.0,3.0,58.0,0.0,0.0,62.0,2.0,309,312,2.0,2.0,54.0,3.0,83,0.0,0.0,0.0,0.0,0.0,33.0,8.0,8.0,0.0,2.0,0.0,16.0,30.0,0.0,2.0,0.0,0.0,16.0,0.0,0.0,9.0,25.0,0.0,0.0,16.0,115.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,6.0,0.0,0.0,18.0,19.0,27.0,0.0,3.0,0.0,0.0,16.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,10.0,30.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,21.0,0.0,8.0,3.0,0.0,1.0,0.0
201701,1.906,150,1.0,28.0,25.0,9.0,7.0,11.0,12.0,0.0,0.0,113,14.0,0.0,5.0,0.0,2.0,3.0,0.0,0.0,28.0,4.0,0.0,4.0,0.0,0.0,360.0,0.0,0.0,77.0,21.0,353,327,0.0,0.0,68.0,20.0,165,0.0,1.0,2.0,0.0,0.0,50.0,16.0,23.0,3.0,0.0,0.0,13.0,34.0,1.0,3.0,0.0,1.0,22.0,0.0,0.0,10.0,12.0,0.0,0.0,7.0,38.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,23.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,15.0,10.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,1.0,8.0,16.0,0.0,0.0,0.0
201702,1.91,96,0.0,8.0,14.0,3.0,4.0,0.0,4.0,1.0,0.0,46,0.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,9.0,4.0,0.0,2.0,0.0,0.0,45.0,0.0,0.0,34.0,0.0,114,110,3.0,12.0,23.0,30.0,55,0.0,0.0,0.0,0.0,0.0,14.0,8.0,13.0,4.0,0.0,0.0,14.0,21.0,0.0,2.0,0.0,0.0,14.0,0.0,0.0,2.0,18.0,3.0,0.0,2.0,19.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,12.0,0.0,5.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,7.0,4.0,0.0,0.0,0.0
201703,1.914,140,2.0,26.0,18.0,2.0,2.0,0.0,5.0,2.0,0.0,66,0.0,3.0,3.0,0.0,2.0,6.0,0.0,0.0,19.0,5.0,0.0,13.0,0.0,2.0,65.0,0.0,0.0,176.0,2.0,102,95,0.0,0.0,34.0,8.0,68,0.0,4.0,0.0,0.0,0.0,25.0,37.0,10.0,0.0,0.0,0.0,24.0,34.0,1.0,12.0,0.0,0.0,6.0,3.0,0.0,1.0,26.0,0.0,1.0,2.0,15.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,17.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,3.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,3.0,5.0,0.0,0.0,0.0
201704,1.9095,80,0.0,15.0,11.0,0.0,2.0,0.0,8.0,0.0,0.0,38,1.0,0.0,1.0,2.0,7.0,1.0,0.0,0.0,11.0,6.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,20.0,0.0,108,103,0.0,0.0,20.0,27.0,32,3.0,0.0,1.0,0.0,0.0,17.0,8.0,3.0,0.0,1.0,0.0,15.0,14.0,1.0,3.0,0.0,0.0,5.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,9.0,8.0,0.0,4.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,14.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,14.0,16.0,0.0,5.0,5.0,0.0,0.0,0.0
201705,1.905,92,0.0,10.0,14.0,4.0,0.0,0.0,3.0,0.0,0.0,30,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,30.0,4.0,0.0,8.0,0.0,1.0,19.0,0.0,0.0,29.0,0.0,118,111,0.0,3.0,20.0,22.0,51,0.0,0.0,1.0,0.0,0.0,20.0,2.0,11.0,0.0,0.0,0.0,8.0,13.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,34.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,18.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,22.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,33.0,0.0,12.0,0.0,0.0,0.0,0.0
201706,1.9005,64,0.0,13.0,8.0,5.0,1.0,0.0,16.0,1.0,0.0,48,6.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,19.0,1.0,0.0,3.0,0.0,0.0,45.0,0.0,0.0,41.0,2.0,123,108,0.0,1.0,10.0,5.0,66,0.0,0.0,0.0,0.0,0.0,13.0,17.0,2.0,2.0,0.0,0.0,6.0,7.0,0.0,4.0,0.0,1.0,9.0,0.0,0.0,1.0,15.0,0.0,0.0,4.0,21.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,4.0,5.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,4.0,15.0,0.0,1.0,2.0,0.0,0.0,0.0
201707,1.896,35,0.0,10.0,6.0,2.0,0.0,0.0,5.0,0.0,1.0,40,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,3.0,0.0,2.0,43.0,0.0,0.0,45.0,0.0,125,126,0.0,1.0,7.0,4.0,51,0.0,0.0,0.0,0.0,0.0,15.0,8.0,17.0,0.0,0.0,0.0,7.0,10.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,33.0,3.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,7.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,7.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,6.0,0.0,0.0,0.0,0.0
201708,1.8915,77,0.0,5.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,1.0,38.0,0.0,0.0,32.0,0.0,111,106,0.0,6.0,38.0,10.0,29,1.0,0.0,0.0,0.0,0.0,23.0,6.0,20.0,0.0,0.0,0.0,7.0,11.0,2.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,20.0,0.0,0.0,2.0,28.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,16.0,3.0,0.0,9.0,0.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,26.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,16.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,21.0,0.0,2.0,7.0,0.0,0.0,0.0
201709,1.8869999999999998,82,0.0,13.0,17.0,10.0,2.0,0.0,1.0,4.0,0.0,41,6.0,1.0,3.0,0.0,2.0,2.0,2.0,0.0,13.0,3.0,0.0,1.0,1.0,2.0,18.0,0.0,0.0,49.0,0.0,145,161,0.0,1.0,35.0,22.0,57,0.0,0.0,0.0,0.0,0.0,41.0,10.0,1.0,0.0,0.0,0.0,6.0,21.0,2.0,2.0,0.0,0.0,7.0,1.0,0.0,8.0,23.0,0.0,1.0,2.0,20.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,16.0,13.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,13.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,5.0,1.0,11.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,25.0,39.0,0.0,4.0,12.0,1.0,0.0,0.0
201710,1.8825,210,5.0,58.0,53.0,10.0,1.0,1.0,5.0,0.0,0.0,75,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,5.0,0.0,2.0,134.0,0.0,0.0,66.0,8.0,212,207,1.0,0.0,24.0,18.0,66,1.0,1.0,0.0,2.0,0.0,45.0,17.0,18.0,0.0,0.0,4.0,29.0,18.0,12.0,5.0,1.0,0.0,8.0,2.0,0.0,2.0,21.0,0.0,6.0,2.0,31.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,13.0,14.0,0.0,2.0,0.0,0.0,27.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,59.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,10.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,41.0,27.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,5.0,46.0,0.0,8.0,6.0,0.0,0.0,0.0
201711,1.878,314,3.0,79.0,37.0,8.0,0.0,0.0,12.0,1.0,1.0,121,0.0,1.0,30.0,0.0,0.0,3.0,0.0,0.0,7.0,4.0,1.0,2.0,0.0,1.0,70.0,0.0,1.0,54.0,1.0,160,173,0.0,2.0,45.0,32.0,85,0.0,0.0,0.0,0.0,0.0,16.0,34.0,14.0,2.0,1.0,0.0,23.0,39.0,3.0,0.0,0.0,0.0,22.0,1.0,0.0,0.0,31.0,0.0,1.0,2.0,24.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24.0,14.0,0.0,2.0,0.0,0.0,23.0,0.0,0.0,0.0,5.0,2.0,0.0,2.0,0.0,82.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,15.0,28.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,56.0,2.0,9.0,18.0,1.0,0.0,0.0
201712,1.8735,109,0.0,7.0,12.0,10.0,6.0,0.0,4.0,0.0,0.0,52,0.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,17.0,1.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,38.0,0.0,72,61,0.0,0.0,13.0,5.0,55,0.0,0.0,1.0,0.0,0.0,33.0,7.0,4.0,6.0,0.0,0.0,12.0,22.0,0.0,4.0,0.0,0.0,4.0,1.0,0.0,2.0,17.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,8.0,16.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,10.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,20.0,0.0,8.0,8.0,0.0,0.0,0.0
201801,1.869,160,0.0,10.0,7.0,3.0,2.0,6.0,7.0,0.0,0.0,47,0.0,3.0,14.0,0.0,0.0,0.0,2.0,0.0,8.0,2.0,0.0,2.0,0.0,0.0,33.0,0.0,1.0,44.0,0.0,125,120,0.0,1.0,16.0,6.0,46,0.0,0.0,0.0,0.0,0.0,10.0,17.0,5.0,0.0,1.0,0.0,9.0,5.0,1.0,4.0,0.0,0.0,6.0,2.0,0.0,0.0,15.0,0.0,2.0,1.0,43.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,14.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,9.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,6.0,4.0,0.0,0.0,0.0
